Id	cg	cs	ci	tgs	tgi	tsi	K	Ranks K
143	0.3417876	0.5	0.0194841161847375	0.25	0.07792207792207792	0.25	-0.057768854769078004	511
2554	0.3341196	0.5	0.0885911874589614	0.25	0.08602150537634409	0.25	-0.04806501567629817	512
1055	0.3092607	0.1208726245588771	0.1575458666859231	0.11475409836065574	0.11475409836065574	1.0	-0.04386956565968725	513
140	0.3418701	0.5	0.0354254545752103	0.25	0.08641975308641975	0.25	-0.03701718178098712	514
1917	0.33437529999999993	0.5	0.1077645361778452	0.25	0.19858156028368795	0.25	-0.021541329777693963	515
820	0.35165549999999995	0.5	0.0047766471443477	0.25	0.20388349514563106	0.25	0.022525808930434044	516
2493	0.434813925	0.0049333182287136	0.1112571179118429	0.07291666666666667	0.11320754716981132	0.07407407407407407	0.04396169296158764	517
1073	0.33598839999999996	0.5	0.1632553496429029	0.25	0.27631578947368424	0.25	0.06395318705362829	518
2328	0.4334499	0.0093059336454436	0.1627201309958543	0.10465116279069768	0.13333333333333333	0.10784313725490197	0.06466099785842733	519
2559	0.28746619999999995	0.5	0.4383293228113415	0.25	0.0	0.25	0.06630861405670707	520
1190	0.42611000000000004	0.1315106304441969	0.1868740438966919	0.08235294117647059	0.027777777777777776	0.09090909090909091	0.10676913098136015	521
294	0.4328789	0.0643392679061543	0.1157624468171694	0.17525773195876287	0.08247422680412371	0.07291666666666667	0.12070722828684927	522
1723	0.432968	0.0152103481319728	0.2287375342839574	0.10843373493975904	0.13580246913580246	0.09523809523809523	0.14266778818487774	523
2462	0.43333599999999994	0.063021816290006	0.1349159016895718	0.08791208791208792	0.047619047619047616	0.0945945945945946	0.15963941783697566	524
2471	0.35313844999999994	0.5	0.1068992205802478	0.25	0.05	0.25	0.165008525725309	525
2197	0.33554095	0.5	0.2479059237253958	0.25	0.11428571428571428	0.25	0.1652919046567447	526
154	0.35557265	0.5	0.1002205135800171	0.25	0.0967741935483871	0.25	0.1810021419750214	527
1407	0.3286715	0.5	0.3229982706149244	0.25	0.11320754716981132	0.25	0.19046283826865557	528
860	0.352983	0.5	0.1299706719200911	0.25	0.0410958904109589	0.25	0.19229333990011388	529
2352	0.4355446	0.083917419318021	0.0525955674446851	0.13392857142857142	0.09836065573770492	0.15748031496062992	0.19732200760090768	530
1122	0.34933400000000003	0.5	0.1690152358209657	0.25	0.08974358974358974	0.25	0.20460904477620745	531
1191	0.419335	0.3212215907083079	0.1146218041972768	0.4594594594594595	0.17391304347826086	0.21348314606741572	0.21973123201736816	532
1518	0.3695842	0.5	0.0298617765770868	0.25	0.10784313725490197	0.25	0.23316922072135837	533
2470	0.43532705	0.0758914411886266	0.1304572638939427	0.19047619047619047	0.0784313725490196	0.1	0.26588218283899423	534
1212	0.361987	0.5	0.1262770056956662	0.25	0.08974358974358974	0.25	0.27771625711958287	535
78	0.43182847500000004	0.1027100189566692	0.2007359199649498	0.11764705882352941	0.1111111111111111	0.15789473684210525	0.2808339473478607	536
1084	0.38144019999999995	0.0731429019353914	0.1656302603529185	0.10948905109489052	0.10948905109489052	1.0	0.3032245063174155	537
445	0.32331920000000003	0.1394101455238716	0.162101961575372	0.09482758620689655	0.09482758620689655	1.0	0.3033991043899007	538
107	0.35399899999999995	0.5	0.2285534192575594	0.25	0.17857142857142858	0.25	0.32568177407194876	539
205	0.3639203	0.5	0.1692011253238431	0.25	0.17857142857142858	0.25	0.3507044066548036	540
132	0.367609	0.5	0.1507075762095364	0.25	0.12121212121212122	0.25	0.3644744702619208	541
726	0.371347	0.5	0.1213642989445084	0.25	0.18681318681318682	0.25	0.3651753736806356	542
483	0.418512	0.3772621083221363	0.1529771797955894	0.14736842105263157	0.054945054945054944	0.07954545454545454	0.37485674554982557	543
606	0.419375	0.2881957660316192	0.1165729069253727	0.5362318840579711	0.11956521739130435	0.13186813186813187	0.38890733640127106	544
752	0.370904	0.5	0.1537386956498004	0.25	0.11956521739130435	0.25	0.4012133695622504	545
2463	0.428346	0.2300686392882782	0.1596431838359611	0.1276595744680851	0.15730337078651685	0.11	0.4085655780156462	546
1178	0.3927091	0.5	0.0	0.25	0.0	0.25	0.4270909999999999	547
945	0.373558575	0.5	0.1577403678817892	0.25	0.08695652173913043	0.25	0.43276120985223676	548
1567	0.37881525	0.5	0.1869395074368545	0.25	0.0784313725490196	0.25	0.5218268842960679	549
1850	0.3981914999999999	0.5	0.0418793232297997	0.25	0.13513513513513514	0.25	0.5342641540372486	550
195	0.388437	0.5	0.1267680955541449	0.25	0.125	0.25	0.5428301194426808	551
844	0.3127544	0.5957304983052909	0.0152800447255013	0.06896551724137931	0.023622047244094488	0.23140495867768596	0.6039490389597855	552
193	0.397761975	0.5	0.1043157750379587	0.25	0.04225352112676056	0.25	0.608014468797448	553
865	0.45023254999999995	0.0210983149403118	0.0581269547649129	0.08108108108108109	0.06756756756756757	0.14925373134328357	0.6347064808069187	554
175	0.35532315000000003	0.5513563323117824	0.0743837100876826	0.12121212121212122	0.09473684210526316	0.18556701030927836	0.6597744607274272	555
387	0.39936004999999997	0.5	0.1717988105623343	0.25	0.2988505747126437	0.25	0.7083490132029173	556
610	0.354046	0.5466974880810752	0.1638291280606328	0.18681318681318682	0.09782608695652174	0.08791208791208792	0.7122212908865433	557
5	0.38300865	0.5	0.3191526822354792	0.25	0.11428571428571428	0.25	0.7290273527943492	558
1104	0.35092589999999996	0.5599235271639119	0.1026192271369126	0.12087912087912088	0.14942528735632185	0.13333333333333333	0.7367683055602599	559
2063	0.45192899999999997	0.0769728241434014	0.0054085130440195	0.125	0.08737864077669903	0.12264150943396226	0.776352701663527	560
2459	0.43602195000000005	0.202826137804685	0.2674516836814754	0.09259259259259259	0.09615384615384616	0.3333333333333333	0.7822579491135582	561
358	0.405285	0.5	0.0696192291927507	0.25	0.07954545454545454	0.25	0.7984240364909395	562
2178	0.40186770000000005	0.5	0.1875223915304814	0.25	0.1527777777777778	0.25	0.8091109894131028	563
2337	0.45250200000000007	0.0138046889267456	0.1463813086956498	0.04597701149425287	0.047619047619047616	0.12307692307692308	0.8175683581864283	564
331	0.40828149999999996	0.5	0.0	0.25	0.0	0.25	0.8312600000000003	565
474	0.4028778	0.5	0.1792568744627699	0.25	0.09803921568627451	0.25	0.8391830930784623	566
1820	0.44814	0.1214326266214073	0.1088462201156676	0.11023622047244094	0.2076923076923077	0.125	0.865239341698102	567
2502	0.40886	0.5	0.0226463416142005	0.25	0.08403361344537816	0.25	0.8827079270177489	568
651	0.3632135	0.3235333567698515	0.0921628861478958	0.8	0.1532258064516129	0.13768115942028986	0.8956725088144588	569
354	0.45769499999999996	0.0050837043822699	0.094486365599105	0.07042253521126761	0.0684931506849315	0.05660377358490566	0.9386172179545562	570
11	0.40446725	0.5	0.3042500201684738	0.25	0.1724137931034483	0.25	1.059002525210592	571
91	0.409554	0.5	0.1455023159479641	0.25	0.1232876712328767	0.25	1.064037894934954	572
1267	0.454424	0.0931413339770777	0.1319678499567511	0.07142857142857142	0.08571428571428572	0.1518987341772152	1.0747731473886342	573
85	0.413092	0.490486743931439	0.1253767241648962	0.14563106796116504	0.1935483870967742	0.12121212121212122	1.0852683445205087	574
755	0.4607965499999999	0.0082452482408158	0.1114326050918943	0.016129032258064516	0.13253012048192772	0.0	1.0917658769669027	575
1487	0.4148955	0.5	0.0257029253445902	0.25	0.13138686131386862	0.25	1.1279486566807375	576
1066	0.46265100000000003	0.0328390584987899	0.0330142062752229	0.03937007874015748	0.13385826771653545	0.05747126436781609	1.1294054040910055	577
2112	0.46076424999999993	0.0235213547689817	0.1541512245599921	0.08021390374331551	0.07975460122699386	0.11392405063291139	1.1820624176224404	578
902	0.46406099999999995	0.0155435361293676	0.0664019077594953	0.08108108108108109	0.06756756756756757	0.08333333333333333	1.184301225022787	579
1969	0.45797212499999995	0.0564181853667659	0.1801426865249511	0.10204081632653061	0.08823529411764706	0.1037037037037037	1.1851088215731016	580
1774	0.460383	0.0213845199354324	0.2336776306395534	0.04054054054054054	0.06666666666666667	0.0641025641025641	1.2608783381380242	581
145	0.451845	0.1370736559711875	0.2777752251579999	0.13333333333333333	0.15151515151515152	0.18518518518518517	1.2637031713754672	582
1400	0.41384945	0.5	0.2040549775484408	0.25	0.1518987341772152	0.25	1.3090467219355517	583
2404	0.46747409999999995	0.0428853309411825	0.008215305717196	0.07407407407407407	0.07692307692307693	0.05555555555555555	1.3164464594994478	584
475	0.383571825	0.5793414089327669	0.1594082387728254	0.08823529411764706	0.14492753623188406	0.05333333333333334	1.3283926377937005	585
492	0.46671999999999997	0.0361448928228474	0.0555578024003663	0.08860759493670886	0.08860759493670886	0.08571428571428572	1.3286094850575738	586
679	0.4180798	0.5	0.0894843205449918	0.25	0.12352941176470589	0.25	1.3350474006812407	587
1891	0.46399080000000004	0.0753941376902373	0.0754819923521497	0.12101910828025478	0.1276595744680851	0.09655172413793103	1.342469834665781	588
118	0.42107039999999996	0.5	0.0	0.25	0.0	0.25	1.3428159999999991	589
1590	0.4176627	0.5	0.1392295576214276	0.25	0.30952380952380953	0.25	1.380544947026784	590
2526	0.42154159999999996	0.5	0.0447938614512525	0.25	0.05405405405405406	0.25	1.4176563268140632	591
1479	0.4724265000000001	0.0	0.0214766290391661	0.09375	0.1	0.21138211382113822	1.423905786298961	592
1483	0.4704799	0.0516165477944823	0.0815477853748052	0.07575757575757576	0.07692307692307693	0.10714285714285714	1.5501721012047138	593
1197	0.46213699999999996	0.1583348130791217	0.150868997256361	0.07368421052631578	0.2826086956521739	0.02	1.5699032792682546	594
218	0.4708409	0.0196906126271318	0.1777131067732519	0.125	0.10344827586206896	0.11842105263157894	1.6050039150343929	595
