Id	cg	cs	ci	tgs	tgi	tsi	K	Ranks K
64	0.740592	0.1455990665609101	0.027193657366294	0.02197802197802198	0.04081632653061224	0.047619047619047616	18.145349738110145	69
86	0.645196	0.8257060881379629	0.2661626384251497	0.07317073170731707	0.14285714285714285	0.07317073170731707	18.283831162515227	70
85	0.738178	0.2389278365993817	0.1598518496352783	0.11764705882352941	0.24528301886792453	0.09615384615384616	18.351374403542554	71
56	0.710249	0.6097251304268296	0.3067412324427984	0.04918032786885246	0.09090909090909091	0.043478260869565216	18.897849149090092	72
87	0.742502	0.3442045323243061	0.3029414920513452	0.15	0.4642857142857143	0.14754098360655737	19.13934819587495	73
32	0.754402	0.3241151281473674	0.0401703596417389	0.1232876712328767	0.1388888888888889	0.0684931506849315	19.71266076992059	74
25	0.730046	0.5758258721940916	0.2067558072672133	0.10344827586206896	0.05084745762711865	0.12727272727272726	19.920383481024928	75
9	0.770149	0.0832007333670202	0.3280618880418039	0.09876543209876543	0.3157894736842105	0.10714285714285714	20.729999193469805	76
37	0.675976	0.8429627152455936	0.2609971713471188	0.30851063829787234	0.08247422680412371	0.09565217391304348	21.30061470966569	77
53	0.780872	0.2618664168155412	0.2915593768690943	0.2676056338028169	0.37037037037037035	0.2	21.98887526312522	78
59	0.789806	0.1845150325789482	0.1987314686507001	0.07692307692307693	0.13580246913580246	0.1111111111111111	22.394181917260745	79
74	0.803604	0.0362988193691424	0.1364556216210602	0.11450381679389313	0.12781954887218044	0.08148148148148149	23.229836575449177	80
54	0.789319	0.2037711375497137	0.4212473136185908	0.4375	0.5757575757575758	0.25	24.059699531477936	81
80	0.786675	0.6316760654737908	0.0680758487240467	0.020833333333333332	0.047619047619047616	0.0	25.152616120380873	82
83	0.797457	0.750342146407756	0.1317791118698645	0.07462686567164178	0.14583333333333334	0.05063291139240506	28.46812681799245	83
47	0.762283	0.8338961402346902	0.3845338368050319	0.1625	0.5757575757575758	0.16666666666666666	29.23489850818122	84
11	0.8524719999999999	0.0634587912709919	0.227436475628552	0.0875	0.19480519480519481	0.06896551724137931	29.764302572713152	85
12	0.809666	0.7542041925271273	0.2617422606565097	0.06521739130434782	0.2	0.11363636363636363	30.167841676363185	86
13	0.8245819999999999	0.6704860233961416	0.1705829943725218	0.1	0.06976744186046512	0.0625	30.31860921088847	87
79	0.786393	0.8570250133465493	0.0933445060094248	0.12698412698412698	0.09859154929577464	0.21818181818181817	30.381433566274634	88
30	0.83021	0.6495038763942623	0.3108038443664845	0.037037037037037035	0.09574468085106383	0.04938271604938271	30.805882333343355	89
76	0.871016	0.1177354686914875	0.078647799361981	0.1368421052631579	0.3488372093023256	0.2	32.12472842093119	90
8	0.87656	0.0	0.2170261053952779	0.06818181818181818	0.056338028169014086	0.09411764705882353	32.724082631744096	91
65	0.8653209999999999	0.4546329841366897	0.3518568711152018	0.16666666666666666	0.23076923076923078	0.13333333333333333	32.97788093026089	92
78	0.797629	0.9801561863214322	0.2250589207334198	0.11428571428571428	0.029850746268656716	0.10606060606060606	35.446719706363325	93
55	0.804517	0.67977282185724	0.3795853722779573	0.6744186046511628	0.5192307692307693	0.3148148148148148	35.80529494922493	94
34	0.782643	0.8348530373955501	0.1800981896782223	0.6666666666666666	0.11458333333333333	0.12631578947368421	38.27022914016469	95
17	0.8753719999999999	0.7778118332796314	0.1476987180508956	0.06060606060606061	0.10714285714285714	0.05405405405405406	39.039220063156236	96
