Id	cg	cs	ci	tgs	tgi	tsi	K	Ranks K
2461	0.0	0.01201673916931	0.076321777367829	0.0	0.0	0.06521739130434782	-5.374555930366938	68
2082	0.0	0.0040890366315009	0.0137328882821823	0.0	0.0	0.9111111111111111	-5.374484628156871	69
227	0.0	0.0282809187911336	0.0443342712788225	0.0	0.0	0.09090909090909091	-5.373879863923638	70
2325	0.0	0.0415425250573813	0.0181719276910003	0.0	0.0	0.12307692307692308	-5.373428777742797	71
2193	0.0	0.0248928390967821	0.0544423391327946	0.0	0.0	0.17699115044247787	-5.369714978342052	72
1972	0.0	0.0054743122914072	0.0937298476762894	0.0	0.0	0.07758620689655173	-5.36915190967612	73
1501	0.0	0.0076735366816387	0.0894349261760106	0.0	0.0	0.07792207792207792	-5.36902250057589	74
1915	0.0	0.0284880284805782	0.0484561015844975	0.0	0.0	0.0970873786407767	-5.368209801817933	75
1253	0.0	0.0115045005870999	0.0831739098180284	0.0	0.0	0.08045977011494253	-5.367271361259714	76
2573	0.0	0.0186112162764935	0.0699548447250589	0.0	0.0	0.10101010101010101	-5.366028403402442	77
1088	0.0	0.0242371395909321	0.0587984065916646	0.0	0.0	0.12	-5.36590914278309	78
534	0.0	0.0331782876378014	0.0416593662474431	0.0	0.0	0.06164383561643835	-5.364980073096192	79
251	0.0	0.0366312539486845	0.0348696958661721	0.0	0.0	0.09090909090909091	-5.364834745295574	80
1429	0.0	0.0195180154794897	0.0697358270997401	0.0	0.0	0.1417910447761194	-5.364035177426601	81
2124	0.0	0.0185947177355394	0.071612527098413	0.0	0.0	0.10989010989010989	-5.363997546788135	82
2041	0.0	0.0173774665669391	0.0750498596552998	0.0	0.0	0.05333333333333334	-5.362744009013527	83
937	0.0	0.0126760247258359	0.0852144536961849	0.0	0.0	0.13709677419354838	-5.361791871065178	84
795	0.0	0.0112534073451063	0.0886181314207557	0.0	0.0	0.0625	-5.36109381736129	85
2497	0.0	0.0418570387487177	0.02742411296883	0.0	0.0	0.058823529411764705	-5.361077261917169	86
1517	0.0	0.0206272221716147	0.0700903724211396	0.0	0.0	0.05	-5.360818979044539	87
2521	0.0	0.0153145124658869	0.0822387642038622	0.0	0.0	0.07042253521126761	-5.358915263580455	88
1770	0.0	0.0226770304151809	0.0693243794158282	0.0	0.0	0.1111111111111111	-5.356651949692262	89
2306	0.0	0.0197588217147465	0.0752159254636713	0.0	0.0	0.06201550387596899	-5.356583038883544	90
45	0.0	0.0465576733180775	0.0228725919934684	0.0	0.0	0.1037037037037037	-5.355015076712971	91
351	0.0	0.0058406941631804	0.1043456222601769	0.0	0.0	0.1	-5.354966236766828	92
2081	0.0	0.0295410068680658	0.0575869459288843	0.0	0.0	0.08108108108108109	-5.354163800418729	93
2107	0.0	0.0278501345907725	0.0614084971247682	0.0	0.0	0.10077519379844961	-5.353614042117108	94
1173	0.0	0.0274901432900502	0.0626013768434853	0.0	0.0	0.06944444444444445	-5.353022920720518	95
468	0.0	0.0088454790100272	0.0999133584335806	0.0	0.0	0.05405405405405406	-5.352994604432956	96
219	0.0	0.0490170984565367	0.0196699272597837	0.0	0.0	0.04	-5.352869844783928	97
2140	0.0	0.0047913386580834	0.1092211498246405	0.0	0.0	0.08	-5.351495216073991	98
1258	0.0	0.0547683670582398	0.0102421673418957	0.0	0.0	0.09154929577464789	-5.350276373177031	99
2539	0.0	0.05583949553834	0.0082889823618645	0.0	0.0	0.07547169811320754	-5.35004003320182	100
884	0.0	0.0486286897436968	0.0228339814325476	0.0	0.0	0.10625	-5.349885798850074	101
1927	0.0	0.0341810709099019	0.0517709644376066	0.0	0.0	0.07079646017699115	-5.349833617178237	102
1316	0.0	0.0275169383630878	0.0653035943723794	0.0	0.0	0.1744186046511628	-5.349578161126806	103
2493	0.0	0.0049333182287136	0.1112571179118429	0.0	0.0	0.07407407407407407	-5.348595307038413	104
161	0.0	0.0462467525011822	0.0293357804030822	0.0	0.0	0.10576923076923077	-5.347713393243192	105
1929	0.0	0.002909133965342	0.1167762696474839	0.0	0.0	0.04716981132075472	-5.34675682802729	106
776	0.0	0.0263831515227276	0.0727162892805231	0.0	0.0	0.07142857142857142	-5.343146759592527	107
2503	0.0	0.0349031853974463	0.0557825721840571	0.0	0.0	0.14705882352941177	-5.343013821276313	108
792	0.0	0.051288545510327	0.0230425359295712	0.0	0.0	0.1388888888888889	-5.342975466312218	109
736	0.0	0.0233558072776863	0.079412076006864	0.0	0.0	0.045454545454545456	-5.342345386797205	110
755	0.0	0.0082452482408158	0.1114326050918943	0.0	0.0	0.0	-5.340096123033093	111
2572	0.0	0.0265769714951036	0.0748081525885281	0.0	0.0	0.05405405405405406	-5.340047380526581	112
822	0.0	0.0471802133916738	0.0338084935969265	0.0	0.0	0.14102564102564102	-5.339788849524657	113
1012	0.0	0.0249452045949522	0.0792885711276129	0.0	0.0	0.12	-5.338526274603104	114
2218	0.0	0.045781606358836	0.0378757071105898	0.0	0.0	0.13114754098360656	-5.338201350214673	115
1998	0.0	0.0383738165100566	0.0542659118722568	0.0	0.0	0.17985611510791366	-5.336233068884537	116
68	0.0	0.0270836509554299	0.0793336285638486	0.0	0.0	0.07058823529411765	-5.333123836906614	117
2016	0.0	0.0230834701228819	0.0880396504562636	0.0	0.0	0.10465116279069768	-5.332241761622466	118
1499	0.0	0.0584434393461033	0.0187872381020385	0.0	0.0	0.07352941176470588	-5.3304073540071935	119
967	0.0	0.0059977464845595	0.1250561728681997	0.0	0.0	0.08904109589041095	-5.328685417703352	120
2479	0.0	0.0352065047369008	0.0668746703233118	0.0	0.0	0.06976744186046512	-5.328390400253608	121
2516	0.0	0.0399558511015211	0.0590420834288522	0.0	0.0	0.07142857142857142	-5.326307767960132	122
2163	0.0	0.0390022117955468	0.0617878367748363	0.0	0.0	0.087248322147651	-5.325259674542588	123
1051	0.0	0.0270077028334002	0.0867476329480012	0.0	0.0	0.06818181818181818	-5.324046201731498	124
478	0.0	0.0421996105928097	0.056433527252356	0.0	0.0	0.08247422680412371	-5.323959064452531	125
2499	0.0	0.0083480175556116	0.1244354087114932	0.0	0.0	0.08064516129032258	-5.323585695221604	126
2547	0.0	0.0653542559919583	0.011340698708071	0.0	0.0	0.14615384615384616	-5.322438486635016	127
1093	0.0	0.0206219629179974	0.1009609879451685	0.0	0.0	0.08	-5.322243857773546	128
2506	0.0	0.0325033117750774	0.0773320457960611	0.0	0.0	0.09782608695652174	-5.3220766633172305	129
1360	0.0	0.0248724668230013	0.0940748967249843	0.0	0.0	0.06593406593406594	-5.3202252120362665	130
1301	0.0	0.0296995876654155	0.0846211108642334	0.0	0.0	0.09302325581395349	-5.319974642256169	131
69	0.0	0.0322436241862217	0.0795461734142304	0.0	0.0	0.06796116504854369	-5.319958222766658	132
572	0.0	0.0362393886687045	0.0718971395060292	0.0	0.0	0.12949640287769784	-5.319530103945702	133
1003	0.0	0.0513709629696974	0.0431541664272861	0.0	0.0	0.2037037037037037	-5.317629884541648	134
842	0.0	0.0535087328272719	0.0409528472674113	0.0	0.0	0.17543859649122806	-5.315037108847556	135
2244	0.0	0.0668298699887678	0.0147828059213468	0.0	0.0	0.09090909090909091	-5.314446817626397	136
751	0.0	0.0060207747142333	0.1370281024955044	0.0	0.0	0.039473684210526314	-5.313662935095037	137
2164	0.0	0.0223009756154192	0.1061216256087155	0.0	0.0	0.09395973154362416	-5.311595528950558	138
2485	0.0	0.0483545203308311	0.0555047629638496	0.0	0.0	0.029411764705882353	-5.309732745468111	139
2322	0.0	0.0465102202054967	0.0595113899497212	0.0	0.0	0.09473684210526316	-5.309335212049106	140
570	0.0	0.0346462882452804	0.0835322107231051	0.0	0.0	0.07368421052631578	-5.3089690159829175	141
2558	0.0	0.0497756244589224	0.0536243092714609	0.0	0.0	0.14615384615384616	-5.308530552263369	142
2368	0.0	0.052665021483332	0.048540620593007	0.0	0.0	0.07801418439716312	-5.307661670550411	143
1976	0.0	0.0558100049237852	0.0422716538729667	0.0	0.0	0.09655172413793103	-5.307635420349329	144
2505	0.0	0.0710135738116596	0.0118732129466407	0.0	0.0	0.08620689655172414	-5.30762454928755	145
2542	0.0	0.0368678569883585	0.0803929898094945	0.0	0.0	0.09770114942528736	-5.307339120267236	146
1065	0.0	0.0614785025926158	0.0312175557901191	0.0	0.0	0.08333333333333333	-5.307281798780812	147
2500	0.0	0.0519090247374581	0.0511265239589233	0.0	0.0	0.12213740458015267	-5.3063192832077	148
1700	0.0	0.047121741541459	0.0610949442909001	0.0	0.0	0.08904109589041095	-5.305826965782727	149
2042	0.0	0.072128582120635	0.0113141485037451	0.0	0.0	0.10256410256410256	-5.305535859068731	150
1648	0.0	0.0379780248959421	0.0799083842671377	0.0	0.0	0.11811023622047244	-5.3051694574262225	151
575	0.0	0.0523004950573798	0.0528445170657778	0.0	0.0	0.05303030303030303	-5.303193116024328	152
1034	0.0	0.0405008097915412	0.0771023108815399	0.0	0.0	0.07692307692307693	-5.302370086919222	153
2345	0.0	0.039975074970595	0.0784646699448968	0.0	0.0	0.10869565217391304	-5.301981475142391	154
2241	0.0	0.0392476261302031	0.0804748479100966	0.0	0.0	0.08196721311475409	-5.301287374786872	155
1720	0.0	0.046849423744633	0.0662663255789007	0.0	0.0	0.21551724137931033	-5.300043533664792	156
1986	0.0	0.0057507236923637	0.1495592424339668	0.0	0.0	0.13636363636363635	-5.298674137726632	157
2276	0.0	0.0144533754763206	0.1323126604277889	0.0	0.0	0.09868421052631579	-5.2984757357744625	158
1183	0.0	0.0295628221572057	0.1022873923466236	0.0	0.0	0.04950495049504951	-5.298233704173707	159
2351	0.0	0.0703674044929414	0.0216159290815907	0.0	0.0	0.08823529411764706	-5.297061577415658	160
1945	0.0	0.0429825294401497	0.0787013122996511	0.0	0.0	0.09836065573770492	-5.294167036025062	161
414	0.0	0.0259566821876243	0.1128675903394243	0.0	0.0	0.10256410256410256	-5.294023806606659	162
2254	0.0	0.0341904383401843	0.0972160174807982	0.0	0.0	0.0851063829787234	-5.2930038822985415	163
2190	0.0	0.0086276769250665	0.1505785269538706	0.0	0.0	0.08641975308641975	-5.290207648994995	164
2348	0.0	0.0787441196893071	0.0104508313764337	0.0	0.0	0.06930693069306931	-5.290076161556191	165
2323	0.0	0.0267734400899593	0.1148569122823596	0.0	0.0	0.11627906976744186	-5.289495259422153	166
2011	0.0	0.0319026041388864	0.1054559915625162	0.0	0.0	0.07446808510638298	-5.288423500199639	167
2508	0.0	0.055700190690614	0.0596039782165445	0.0	0.0	0.08791208791208792	-5.286244550502784	168
1803	0.0	0.0591634957160545	0.0529975231483935	0.0	0.0	0.072	-5.285844356774372	169
1403	0.0	0.0814309205168962	0.0095841010257415	0.0	0.0	0.14814814814814814	-5.284442572425583	170
2563	0.0	0.0771802599151095	0.0189901907191194	0.0	0.0	0.11764705882352941	-5.283311611813327	171
628	0.0	0.0622795473558774	0.0492706102760535	0.0	0.0	0.1386861313868613	-5.282712868765239	172
1089	0.0	0.0354961807280614	0.1029247519034216	0.0	0.0	0.09375	-5.28260360830057	173
340	0.0	0.0233462067350002	0.1277297918175587	0.0	0.0	0.07692307692307693	-5.281972243390552	174
2523	0.0	0.062308432571957	0.0498181515026294	0.0	0.0	0.0761904761904762	-5.28195622919182	175
685	0.0	0.0013889634781603	0.1718831386890944	0.0	0.0	0.017857142857142856	-5.281673667943231	176
1549	0.0	0.0326718232234137	0.1101551308824058	0.0	0.0	0.13541666666666666	-5.280626528338459	177
163	0.0	0.0540310005191586	0.0686956198622616	0.0	0.0	0.08403361344537816	-5.279052973874276	178
1613	0.0	0.0609453615473811	0.0550245717808064	0.0	0.0	0.072	-5.278855881405539	179
1896	0.0	0.0377580825049857	0.1014703925796686	0.0	0.0	0.13793103448275862	-5.2787668030129495	180
141	0.0	0.0449550981187942	0.087234167978768	0.0	0.0	0.10666666666666667	-5.278569544729555	181
2571	0.0	0.0834216398415026	0.0103793740480105	0.0	0.0	0.14666666666666667	-5.27847168283623	182
812	0.0	0.084573266047563	0.0085991925932873	0.0	0.0	0.09302325581395349	-5.277817844139483	183
1826	0.0	0.0668735934591475	0.0440867563014106	0.0	0.0	0.07228915662650602	-5.277707570975368	184
2400	0.0	0.0358133549079837	0.1080716043336655	0.0	0.0	0.08333333333333333	-5.275377107312958	185
648	0.0	0.0406798712794725	0.0987873303312551	0.0	0.0	0.06666666666666667	-5.2748161588872495	186
2548	0.0	0.0628888104355965	0.0545514122783787	0.0	0.0	0.09734513274336283	-5.274588708563035	187
2565	0.0	0.0761639129131911	0.0281120113081367	0.0	0.0	0.14615384615384616	-5.274450203581852	188
1824	0.0	0.0679581175255784	0.0447071761990865	0.0	0.0	0.07142857142857142	-5.274220735937196	189
2318	0.0	0.0581322500719062	0.0676163846297222	0.0	0.0	0.06	-5.270148894033082	190
1721	0.0	0.0509305734987016	0.0825598437798675	0.0	0.0	0.11392405063291139	-5.2694737615284115	191
2349	0.0	0.0408361899078861	0.1028769301306772	0.0	0.0	0.07142857142857142	-5.269313362566938	192
1483	0.0	0.0516165477944823	0.0815477853748052	0.0	0.0	0.10714285714285714	-5.269023898795288	193
2464	0.0	0.0059863206584928	0.1736449424140797	0.0	0.0	0.047058823529411764	-5.267978020336169	194
1262	0.0	0.037179901980827	0.111541641482291	0.0	0.0	0.08695652173913043	-5.267623193195068	195
2445	0.0	0.0449791957889417	0.0962430036724026	0.0	0.0	0.0759493670886076	-5.267248255937142	196
2487	0.0	0.0816852038995715	0.0240029642680288	0.0	0.0	0.09615384615384616	-5.265783284916035	197
1427	0.0	0.0250320517848021	0.1373140253208523	0.0	0.0	0.08	-5.265777338886929	198
444	0.0	0.0243714229246102	0.1387805112800212	0.0	0.0	0.11926605504587157	-5.2655958035884485	199
2511	0.0	0.0524334500296429	0.0829785115197886	0.0	0.0	0.2072072072072072	-5.265193235526157	200
1907	0.0	0.0290441003120967	0.130086759520228	0.0	0.0	0.0625	-5.264781299819473	201
1198	0.0	0.0327349308387772	0.1228910708797385	0.0	0.0	0.15789473684210525	-5.264548834303383	202
2449	0.0	0.0243283106820515	0.1410923066575236	0.0	0.0	0.11627906976744186	-5.262813839972967	203
2175	0.0	0.0307475238785335	0.1283302869911527	0.0	0.0	0.14102564102564102	-5.2627183315647255	204
762	0.0	0.057259902194294	0.0757605331397439	0.0	0.0	0.10743801652892562	-5.262149578089584	205
1083	0.0	0.0369144274086293	0.1168308238148834	0.0	0.0	0.04950495049504951	-5.261675401709823	206
1396	0.0	0.073359744206888	0.044798996456028	0.0	0.0	0.128	-5.260601893912745	207
1904	0.0	0.042049597372337	0.1083642049240801	0.0	0.0	0.07352941176470588	-5.2594207504140575	208
2199	0.0	0.0507040200164661	0.0917832817277634	0.0	0.0	0.07142857142857142	-5.258510847799131	209
2073	0.0	0.0366748238576029	0.1204311416589021	0.0	0.0	0.11320754716981132	-5.257774013282365	210
1787	0.0	0.0677732995541489	0.0582817962866562	0.0	0.0	0.08571428571428572	-5.257714505756307	211
824	0.0	0.0974195898678489	0.0020095662672091	0.0	0.0	0.14788732394366197	-5.253939067496367	212
2569	0.0	0.0565652964454817	0.0854104677177761	0.0	0.0	0.1	-5.251823674239076	213
336	0.0	0.0516494079018969	0.0957509365715518	0.0	0.0	0.09876543209876543	-5.251187809530818	214
383	0.0	0.0345521305523538	0.1305433648438292	0.0	0.0	0.0684931506849315	-5.25044046756433	215
1742	0.0	0.0511282577585315	0.0986025138806365	0.0	0.0	0.09375	-5.248926213252876	216
2112	0.0	0.0235213547689817	0.1541512245599921	0.0	0.0	0.11392405063291139	-5.248507582377556	217
652	0.0	0.0521807756927802	0.0983490834245407	0.0	0.0	0.15384615384615385	-5.246611706487373	218
2332	0.0	0.0358784700528604	0.1312957081675713	0.0	0.0	0.13043478260869565	-5.246184189658385	219
834	0.0	0.0599354060045542	0.0834093825971445	0.0	0.0	0.10416666666666667	-5.245899756742184	220
1604	0.0	0.0526812035141413	0.0983200907250905	0.0	0.0	0.13541666666666666	-5.245396877808284	221
1496	0.0	0.0385009512608252	0.1267816943005185	0.0	0.0	0.10884353741496598	-5.2452705039722884	222
1437	0.0	0.0603530576055476	0.083442905145727	0.0	0.0	0.1111111111111111	-5.244813724553972	223
2477	0.0	0.0090038859163979	0.1869852149631585	0.0	0.0	0.06557377049180328	-5.243758766505057	224
214	0.0	0.0476910057884926	0.1116521553566654	0.0	0.0	0.1	-5.241207291332937	225
1760	0.0	0.0691308326223171	0.0691141786169695	0.0	0.0	0.09859154929577464	-5.240780195172995	226
1434	0.0	0.093222927343204	0.0225139312048011	0.0	0.0	0.06976744186046512	-5.238800267635989	227
2413	0.0	0.0378396629186779	0.1338587358891691	0.0	0.0	0.10457516339869281	-5.238077422841844	228
1192	0.0	0.0560473263747014	0.0982408644041497	0.0	0.0	0.06060606060606061	-5.237080603558059	229
120	0.0	0.0951179391449285	0.0208247666769297	0.0	0.0	0.11235955056179775	-5.236174193791516	230
1555	0.0	0.0702521426739801	0.0707885919747794	0.0	0.0	0.16546762589928057	-5.235883903346576	231
221	0.0	0.0332857361911431	0.1472600820231065	0.0	0.0	0.04225352112676056	-5.2327105569932595	232
1394	0.0	0.0392155207366749	0.1354044070945364	0.0	0.0	0.10344827586206896	-5.2327056892901425	233
34	0.0	0.0437525565796058	0.1264497181248192	0.0	0.0	0.1595744680851064	-5.232556460894962	234
288	0.0	0.0483998920165668	0.1197360246466418	0.0	0.0	0.11607142857142858	-5.229330239150281	235
629	0.0	0.0985242814236635	0.0200082077746755	0.0	0.0	0.10674157303370786	-5.228679036722497	236
218	0.0	0.0196906126271318	0.1777131067732519	0.0	0.0	0.11842105263157894	-5.228632084965605	237
1629	0.0	0.0491054659245053	0.1192535268385101	0.0	0.0	0.0970873786407767	-5.2281694266406	238
1295	0.0	0.0349552426893227	0.1481049562559727	0.0	0.0	0.1111111111111111	-5.227480697956728	239
1052	0.0	0.0320552013837347	0.1541702248693376	0.0	0.0	0.10975609756097561	-5.227149215453991	240
2043	0.0	0.0891624237173712	0.0400606594375224	0.0	0.0	0.046511627906976744	-5.227018116409669	241
1867	0.0	0.0756697902412626	0.0678623586418803	0.0	0.0	0.10429447852760736	-5.2259975760944934	242
2352	0.0	0.083917419318021	0.0525955674446851	0.0	0.0	0.15748031496062992	-5.224461992399092	243
2513	0.0	0.0168824806514737	0.1869385266294838	0.0	0.0	0.07272727272727272	-5.224120640084461	244
1347	0.0	0.0959485880701325	0.0295126788901268	0.0	0.0	0.10828025477707007	-5.22323768121201	245
1036	0.0	0.0634679017305984	0.0961176989831045	0.0	0.0	0.13333333333333333	-5.221183121944623	246
1547	0.0	0.046457214429462	0.1310776118815182	0.0	0.0	0.1111111111111111	-5.220009949074447	247
2468	0.0	0.0585054800059472	0.1079479417523891	0.0	0.0	0.07207207207207207	-5.218801372794646	248
2146	0.0	0.0505579475520594	0.1240394130347888	0.0	0.0	0.10784313725490197	-5.2185558648263655	249
380	0.0	0.02271346402088	0.1803798543577753	0.0	0.0	0.08403361344537816	-5.217741522000581	250
1891	0.0	0.0753941376902373	0.0754819923521497	0.0	0.0	0.09655172413793103	-5.21716216533422	251
1199	0.0	0.1053055927597627	0.0166577317664549	0.0	0.0	0.05714285714285714	-5.215913853392525	252
1615	0.0	0.0810168895617133	0.070517820817037	0.0	0.0	0.10852713178294573	-5.209310500074421	253
613	0.0	0.0063635177811689	0.2199646074116199	0.0	0.0	0.06976744186046512	-5.209135446282552	254
2428	0.0	0.0816013715099858	0.0714834797647735	0.0	0.0	0.07792207792207792	-5.206642221519069	255
1791	0.0	0.0332062554625039	0.1685005224131874	0.0	0.0	0.10457516339869281	-5.206358708327256	256
2578	0.0	0.070160564684908	0.0968028226747362	0.0	0.0	0.04054054054054054	-5.203595059944309	257
220	0.0	0.0847370245711592	0.0689087787035398	0.0	0.0	0.061855670103092786	-5.2020214651926775	258
1596	0.0	0.0848067312864066	0.0693578328791102	0.0	0.0	0.0782608695652174	-5.201285880685095	259
2415	0.0	0.068764767750693	0.1020212870016959	0.0	0.0	0.0859375	-5.200561471871147	260
506	0.0	0.1002855075807035	0.0401745479420888	0.0	0.0	0.10236220472440945	-5.1990680461206304	261
2394	0.0	0.0662379726329254	0.1116325763872955	0.0	0.0	0.10416666666666667	-5.194864347933566	262
294	0.0	0.0643392679061543	0.1157624468171694	0.0	0.0	0.07291666666666667	-5.1944487717131524	263
2237	0.0	0.0872536042121648	0.0699846141235281	0.0	0.0	0.11363636363636363	-5.194385221815177	264
2519	0.0	0.0589316335971787	0.1279560435804955	0.0	0.0	0.10810810810810811	-5.192725861531434	265
1196	0.0	0.0591481354924634	0.1281666121225506	0.0	0.0	0.06172839506172839	-5.191921396115653	266
1953	0.0	0.0358597376851663	0.1751786712537286	0.0	0.0	0.1056338028169014	-5.191377316719923	267
1990	0.0	0.0615123028846522	0.123901227274593	0.0	0.0	0.11382113821138211	-5.191342708695128	268
410	0.0	0.089227125589795	0.0690783363542071	0.0	0.0	0.08870967741935484	-5.190584265582753	269
696	0.0	0.031743742955756	0.1842445434619326	0.0	0.0	0.05555555555555555	-5.190334963283194	270
1661	0.0	0.0628424196377219	0.122582605742285	0.0	0.0	0.08633093525179857	-5.189665693727839	271
1302	0.0	0.0944216256633762	0.0595403314508569	0.0	0.0	0.12413793103448276	-5.189520521527989	272
2014	0.0	0.0315986683396952	0.1875978180591263	0.0	0.0	0.14102564102564102	-5.186506056576855	273
135	0.0	0.119494640316921	0.0123476941752766	0.0	0.0	0.09174311926605505	-5.185828781488602	274
